sync_id,module,finding_id,recon_semantic_detail_finding,module_authority_artifact,module_scope,linkage_status,step03_relationship_id,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,authority_basis,authority_scope,core_evidence_line,core_evidence_excerpt,dependency,dependency_statement,proposed_synchronization_action,classification,step04_sync_target_historical,classification_basis_historical,status_historical,candidate_count,linkage_basis,historical_core_artifact_id,historical_core_section_heading
STEP04-0080,M06,M06-CI-011,Claim approval authority,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,FULL controlled Developer/Project/Marketing Kit/Claim authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0406,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,M10 AUTHORIZATION AUTHORITY,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,M10 is Role/Permission/Scope/Condition/Ownership/Organization/RLS authority,FULL controlled Developer/Project/Marketing Kit/Claim authority,1.0,STEP AKTIF = W4-02A.6.17 — RBAC / PERMISSION / RLS CURRENT AUTHORIZATION BASELINE,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Carry validated module detail into the applicable Core contract without deleting valid Core detail.,AUGMENT,STEP04 → 13_RBAC_RLS synchronization target,Normalized M06 impact classification: UPDATE REQUIRED,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0033,NO_HEADING_DETECTED
STEP04-0081,M06,M06-CI-012,Approval Claim artifact,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,FULL controlled Developer/Project/Marketing Kit/Claim authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0182,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,NO_HEADING_DETECTED,W4-01E / W4-02 PHYSICAL AUTHORITY,11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip;11_DATABASE_SCHEMA/W4-02_CANONICAL_BUILD_FROM_ZERO_MIGRATION_PACKAGE_v1.0.zip,W4-01E frozen physical design and W4-02 executable physical baseline,FULL controlled Developer/Project/Marketing Kit/Claim authority,1.0,RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add validated capability/detail to the Core semantic contract; preserve existing detail.,ADD-NEW,STEP04 → 11_DATABASE_SCHEMA synchronization target,Normalized M06 impact classification: NEW / UPDATE REQUIRED,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0018,NO_HEADING_DETECTED
STEP04-0083,M06,M06-CI-014,Approved Claim → Agent-owned Listing initialization,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,FULL controlled Developer/Project/Marketing Kit/Claim authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0743,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,# RUMAHAGEN — W4-02A.6.31,CORE AI DEVELOPMENT BLUEPRINT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,AI development blueprint is controlled project context,FULL controlled Developer/Project/Marketing Kit/Claim authority,4.0,**Version:** 2.1,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Carry validated module detail into the applicable Core contract without deleting valid Core detail.,AUGMENT,STEP04 → 27_AI_BLUEPRINT synchronization target,Normalized M06 impact classification: UPDATE REQUIRED / DEPENDENCY,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0067,# RUMAHAGEN — W4-02A.6.31
STEP04-0087,M06,M06-CI-018,Non-exclusivity,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,FULL controlled Developer/Project/Marketing Kit/Claim authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0152,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Developer/Project/Marketing Kit/Claim authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve existing Core semantic/detail contract; retain provenance.,PRESERVE,STEP04 → 09_ERD synchronization target,Normalized M06 impact classification: MATCH,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
STEP04-0088,M07,M07-IA-001,Semantic scope,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0078,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core architecture is governed as immutable Core semantic contract,FULL corrected DBR authority,1.0,RUMAHAGEN — SYSTEM ARCHITECTURE,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 04_ARCHITECTURE synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0011,"# developer-projects, calculator (dbr), notifications, rbac, seo"
STEP04-0089,M07,M07-IA-002,Bank Master semantic authority,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0078,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core architecture is governed as immutable Core semantic contract,FULL corrected DBR authority,1.0,RUMAHAGEN — SYSTEM ARCHITECTURE,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 04_ARCHITECTURE synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0011,"# developer-projects, calculator (dbr), notifications, rbac, seo"
STEP04-0093,M07,M07-IA-006,Threshold,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_EXPLICIT_FINDING_RELATIONSHIP,SR-F-0009,CAM11-0052,23_M01_M07/W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1_EXTRACTED/RUMAHAGEN_W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1/M07_PHYSICAL_EXECUTION_SPEC_v2.1.md,## 16. Required negative / regression tests,M01–M07 EXECUTION CONTEXT; MODULE AUTHORITIES REMAIN SEMANTIC AUTHORITY,M01–M07 CURRENT AUTHORITY ARTIFACT SET,Focused execution pack is downstream execution context,FULL corrected DBR authority,125.0,## 16. Required negative / regression tests - user attempts manual threshold override - bank deactivated but selected - more than four displayed banks - fixed 10pp boundary tests - DBR > threshold - DBR exactly threshold - DBR exactly threshold-10pp - wrong actor accesses history - admin/user scope violation,M09/M10,,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 00_CONTROL synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact finding-level relationship created in STEP03 v1.3 from current module authority + exact Core artifact + exact section/evidence anchor.,CAM11-0001,# 6.33 Filename Clarification Register
STEP04-0094,M07,M07-IA-007,Bank display limit,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0436,15_TECHNICAL/W4-02A.6.19_TECHNICAL_SPECIFICATION_CURRENT_TECHNICAL_IMPLEMENTATION_CONTRACT_v2.1.md,15_TECHNICAL/W4-02A.6.19_TECHNICAL_SPECIFICATION_CURRENT_TECHNICAL_IMPLEMENTATION_CONTRACT_v2.1.md,# RUMAHAGEN — TECHNICAL SPECIFICATION,CORE TECHNICAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Technical implementation contract under Core governance,FULL corrected DBR authority,4.0,**Version:** 2.1 — W4-02A.6.19,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 15_TECHNICAL synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0035,# RUMAHAGEN — TECHNICAL SPECIFICATION
STEP04-0095,M07,M07-IA-008,Interpretation bands,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0519,21_EXECUTION_SPECIFICATION/W4-02A.6.25_MODULE_EXECUTION_SPECIFICATION_ARCHITECTURE_v2.1.md,21_EXECUTION_SPECIFICATION/W4-02A.6.25_MODULE_EXECUTION_SPECIFICATION_ARCHITECTURE_v2.1.md,# RUMAHAGEN — MODULE EXECUTION SPECIFICATION ARCHITECTURE,CORE EXECUTION SPECIFICATION AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Execution specification is downstream of frozen semantic authority,FULL corrected DBR authority,4.0,**Version:** 2.1 — W4-02A.6.25,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 21_EXECUTION_SPECIFICATION synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0041,# RUMAHAGEN — MODULE EXECUTION SPECIFICATION ARCHITECTURE
STEP04-0096,M07,M07-IA-009,Simulation persistence,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0183,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,NO_HEADING_DETECTED,W4-01E / W4-02 PHYSICAL AUTHORITY,11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip;11_DATABASE_SCHEMA/W4-02_CANONICAL_BUILD_FROM_ZERO_MIGRATION_PACKAGE_v1.0.zip,W4-01E frozen physical design and W4-02 executable physical baseline,FULL corrected DBR authority,1.0,RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 11_DATABASE_SCHEMA synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0018,NO_HEADING_DETECTED
STEP04-0097,M07,M07-IA-010,Sharing/revoke,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0078,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core architecture is governed as immutable Core semantic contract,FULL corrected DBR authority,1.0,RUMAHAGEN — SYSTEM ARCHITECTURE,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 04_ARCHITECTURE synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0011,"# developer-projects, calculator (dbr), notifications, rbac, seo"
STEP04-0098,M07,M07-IA-011,Buyer OWN/OPEN,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0078,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core architecture is governed as immutable Core semantic contract,FULL corrected DBR authority,1.0,RUMAHAGEN — SYSTEM ARCHITECTURE,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 04_ARCHITECTURE synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0011,"# developer-projects, calculator (dbr), notifications, rbac, seo"
STEP04-0099,M07,M07-IA-012,M07 authority boundary,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0078,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core architecture is governed as immutable Core semantic contract,FULL corrected DBR authority,1.0,RUMAHAGEN — SYSTEM ARCHITECTURE,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 04_ARCHITECTURE synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0011,"# developer-projects, calculator (dbr), notifications, rbac, seo"
STEP04-0100,M07,M07-IA-013,AI boundary,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0744,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,# RUMAHAGEN — W4-02A.6.31,CORE AI DEVELOPMENT BLUEPRINT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,AI development blueprint is controlled project context,FULL corrected DBR authority,4.0,**Version:** 2.1,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 27_AI_BLUEPRINT synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0067,# RUMAHAGEN — W4-02A.6.31
STEP04-0101,M07,M07-IA-014,M09 dependency,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,FULL corrected DBR authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0474,18_MODULE_DEPENDENCY/W4-02A.6.22_MODULE_DEPENDENCY_MATRIX_CROSS_MODULE_DEPENDENCY_CONTRACT_v2.1.md,18_MODULE_DEPENDENCY/W4-02A.6.22_MODULE_DEPENDENCY_MATRIX_CROSS_MODULE_DEPENDENCY_CONTRACT_v2.1.md,# RUMAHAGEN — MODULE DEPENDENCY MATRIX,CORE CROSS-MODULE DEPENDENCY CONTRACT,00_CONTROL/SOURCE_INDEX_v1.3.md,Cross-module dependency contract and controlled dependency matrix,FULL corrected DBR authority,4.0,**Version:** 2.1 — W4-02A.6.22,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked semantic contract and provenance.,PRESERVE,STEP04 → 18_MODULE_DEPENDENCY synchronization target,Normalized M07 impact disposition.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0038,# RUMAHAGEN — MODULE DEPENDENCY MATRIX
