district_code,code,name,postal_code
110302,1103022025,Kuala Geulumpang,24457
110302,1103022026,Gampong Baro,24457
110302,1103022027,Tumpok Teungoh,24457
110302,1103022028,Seumatang,24457
110302,1103022029,Ujong Tunong,24457
110302,1103022030,Bukit Dindeng,24457
110302,1103022031,Paya Pasi,24457
110302,1103022032,Alue Cek Doi,24457
110302,1103022033,Blang Gleum,24457
110302,1103022034,Tanjong Tok Blang,24457
110302,1103022035,Buket Makmu,24457
110302,1103022036,Lhok Seuntang,24457
110302,1103022037,Simpang Lhee,24457
110303,1103032001,Gampong Jawa,24454
110303,1103032002,Keude Blang,24454
110303,1103032003,Tanoh Anoe,24454
110303,1103032004,Kuala Peudawa Puntong,24454
110303,1103032005,Gampong Aceh,24454
110303,1103032006,Kuta Blang,24454
110303,1103032007,Gampong Tanjong,24454
110303,1103032008,Blang Geulumpang,24454
110303,1103032009,Meunasah Pu'uk,24454
110303,1103032010,Bantayan Timu,24454
110303,1103032011,Keutapang Mameh,24454
110303,1103032012,Seuneubok Rambong,24454
110303,1103032013,Kuala Idi,24454
110303,1103032014,Keude Aceh,24454
110303,1103032023,Seuneubok Bacee,24454
110303,1103032029,Titi Baro,24454
110303,1103032047,Tanjong Kapai,24454
110303,1103032048,Alue Dua Muka O,24454
110303,1103032049,Alue Dua Muka S,24454
110303,1103032050,Ulee Blang,24454
110303,1103032051,Buket Jok,24454
110303,1103032052,Buket Meulinteung,24454
110303,1103032053,Gampong Jalan,24454
110303,1103032054,Teupin Batee,24454
110303,1103032055,Buket Langa,24454
110303,1103032056,Buket Pala,24454
110303,1103032057,Buket Juara,24454
110303,1103032058,Seuneubok Tutong,24454
110303,1103032059,Seuneubok Tuha,24454
110303,1103032060,Sampoimah,24454
110303,1103032061,Dama pulo,24454
110303,1103032062,Gureb Blang,24454
110303,1103032064,Gampong Baro,24454
110303,1103032065,SeuneubokTeungoh P.Puntong,24454
110303,1103032067,Kuta Lawah,24454
110304,1103042001,Jambo Labu,24452
110304,1103042002,Alue Canang,24452
110304,1103042003,Alue Drien,24452
110304,1103042004,Buket Tiga,24452
110304,1103042005,Benteng,24452
110304,1103042006,Afeling II Bukit,24452
110304,1103042007,Keumuneng Hulu,24452
110304,1103042008,Peutow,24452
110304,1103042009,Alue Buloh,24452
110304,1103042010,Alue Teh,24452
110304,1103042011,Paya Rambong,24452
110304,1103042012,Alue Gadeng SA,24452
110304,1103042013,Paya Tampah,24452
110304,1103042014,Paya Bili Dua,24452
110304,1103042015,Paya Bili Sa,24452
110304,1103042016,Paya Peulawi,24452
110304,1103042017,Keude Birem,24452
110304,1103042018,Bayeun,24452
110304,1103042019,Aramiyah,24452
110304,1103042020,Blang Tualang,24452
110304,1103042021,Buket Seuleumak,24452
110304,1103042022,Birem Rayeuk,24452
110304,1103042023,Alue Gadeng,24452
110304,1103042024,Alue Gadeng Dua,24452
110304,1103042025,Alue Sentang,24452
110304,1103042026,Merbou Dua,24452
110304,1103042027,Alue Nyamoek,24452
110305,1103052001,Lokop,
110305,1103052002,Terujak,
110305,1103052003,Tualang,
110305,1103052004,Leles,
110305,1103052005,Ujung Karang,
110305,1103052006,Nalon,
110305,1103052007,Jering,
110305,1103052008,Loot,
110305,1103052009,Seku Alan,
110305,1103052010,Sunti,
110305,1103052011,Umah Taring,
110305,1103052012,Bunin,
110305,1103052013,Sembuang,
110305,1103052014,Seuleumak,
110305,1103052015,Mesir,
110305,1103052016,Rampah,
110305,1103052022,Arul Durin,
110306,1103062001,Keude Bagok Sa,24456
110306,1103062002,Keude Bagok Dua,24456
110306,1103062003,Asan Tanjong,24456
110306,1103062004,Bantayan,24456
110306,1103062005,Matang Seuleumak,24456
110306,1103062006,Teupin Pukat,24456
110306,1103062007,Matang Neuheun,24456
110306,1103062008,Kuala Bagok,24456
110306,1103062009,Meunasah Teungoh,24456
110306,1103062010,Medang Ara,24456
110306,1103062011,Peulawi,24456
110306,1103062012,Baroh Bugeng,24456
110306,1103062013,Seumatang Aron,24456
110306,1103062014,Blang Panjou,24456
110306,1103062025,Pulo U,24456
110306,1103062026,Cot Asan,24456
110306,1103062027,Paya Enjee,24456
110306,1103062028,Seuleumak Muda,24456
110306,1103062029,Matang Panyang,24456
110306,1103062030,Meunasah Hagu,24456
110306,1103062031,Matang Kunyet,24456
110306,1103062032,Buket Panjou,24456
110306,1103062033,Buket Meurak,24456
110306,1103062034,Buket Panyang,24456
110306,1103062035,Seuneubok Dalam,24456
110306,1103062036,Gampong Mesjid,24456
110306,1103062037,Alue Siwah Serdang,24456
110306,1103062038,Gampong Lhee,24456
110306,1103062039,Beurandang,24456
110306,1103062040,Gampong Jalan,24456
110306,1103062041,Seuneubok Rambong,24456
110307,1103072001,Pasir Putih,24453
110307,1103072002,Tualang,24453
110307,1103072003,Keude Peureulak,24453
110307,1103072004,Leuge,24453
110307,1103072005,Uteun Dama,24453
110307,1103072006,Punti,24453
110307,1103072007,Alue Dua Paya Gajah,24453
110307,1103072008,Blang Bitra,24453
110307,1103072009,Kuala Bugak,24453
110307,1103072010,Paya Lipah,24453
110307,1103072011,Seumatang Muda Itam,24453
110307,1103072012,Lhok Dalam,24453
110307,1103072013,Beusa Meuranoe,24453
110307,1103072014,Bangka Rimung,24453
110307,1103072015,Tanoh Rata,24453
110307,1103072016,Bandrong,24453
110307,1103072017,Blang Balok,24453
110307,1103072018,Cot Muda Itam,24453
110307,1103072019,Keumuneng,24453
110307,1103072020,Kuala Leuge,24453
110307,1103072021,Balee Buya,24453
110307,1103072022,Alue Nibong,24453
110307,1103072023,Seuneubok Peusangan,24453
110307,1103072024,Seuneubok Aceh,24453
110307,1103072025,Seuneubok Pidie,24453
110307,1103072026,Dama Tutong,24453
110307,1103072027,Matang Gleum,24453
110307,1103072028,Lubok Pempeng,24453
110307,1103072029,Buket Pala,24453
110307,1103072030,Paya Kalui,24453
110307,1103072031,Cek Mbon,24453
110307,1103072032,Paya Meuligou,24453
110307,1103072033,Blang Simpo,24453
110307,1103072034,Blang Batee,24453
110307,1103072035,Matang Peulawi,24453
110307,1103072036,Cot Geulumpang,24453
110307,1103072037,Alue Rambong,24453
110307,1103072038,Cot Keh,24453
110308,1103082001,Bayeun,24452
110308,1103082002,Rantau Panjang,24452
110308,1103082003,Alue Raya,24452
110308,1103082004,Alue Kumba,24452
110308,1103082005,Seuneubok Dalam,24452
110308,1103082006,Alue Seuleumak,24452
110308,1103082007,Sarah Kayee,24452
110308,1103082008,Damar Siput,24452
110308,1103082009,Simpang Peut,24452
110308,1103082010,Simpang Aneuh,24452
110308,1103082011,Alue Punti,24452
110308,1103082012,Alue Kaul,24452
110308,1103082013,Sarah Teube,24452
110308,1103082014,Alue Tuwi,24452
110309,1103092001,Peulalu,24458
110309,1103092002,Nicah Awe,24458
110309,1103092003,Alue Buloh Sa,24458
110309,1103092004,Alue Buloh Dua,24458
110309,1103092005,Teupin Breuh,24458
110309,1103092006,Matang Rayeuk,24458
110309,1103092007,Matang Kumbang,24458
110309,1103092008,Blang Nie,24458
110309,1103092010,Bantayan,24458
110309,1103092011,Matang Weng,24458
110309,1103092012,Alue Mulieng,24458
110309,1103092013,Pucok Alue Dua,24458
110309,1103092014,Gampong Blang,24458
110309,1103092015,Keude Tuha,24458
110309,1103092016,Kuala Simpang Ulim,24458
110309,1103092017,Lampoh Rayeuk,24458
110309,1103092018,Teupin Mamplam,24458
110309,1103092019,Titi Baroh,24458
110309,1103092020,Pucok Alue Sa,24458
110309,1103092021,Pucok Alue Barat,24458
110309,1103092022,Arakundo,24458
110309,1103092023,Gampong Baro,24458
110309,1103092024,Matang Seupeng,24458
110310,1103102001,Paya Unou,24453
110310,1103102002,Seuneubok Johan,24453
110310,1103102003,Seuneubok Baro,24453
110310,1103102004,Pulo Blang,24453
110310,1103102005,Blang Barom,24453
110310,1103102006,Seuneubok Dalam,24453
110310,1103102007,Seuleumak Muda,24453
110310,1103102008,Bhom Lama,24453
110310,1103102009,Pasi Puteh,24453
110310,1103102010,Alue Dua,24453
110310,1103102011,Buket Pala,24453
110310,1103102012,Mata Ie,24453
110310,1103102013,Alue Udep,24453
110310,1103102014,Seumali,24453
110310,1103102015,Punti Payong,24453
110310,1103102016,Paya Palas,24453
110310,1103102017,Tampak,24453
110310,1103102018,Kliet,24453
110310,1103102019,Alue Geunteng,24453
110310,1103102020,Pertamina,24453
110310,1103102021,Alue Batee,24453
110310,1103102022,Beurandang,24453
110310,1103102024,Seumanah Jaya,24453
110311,1103112001,Blang Seunong,
110311,1103112002,Suka Damai,
110311,1103112003,Pante Labu,
110311,1103112004,Pante Rambong,
110311,1103112005,Alue Ie Mirah,
110311,1103112006,Seuneubok Tuha,
110311,1103112007,Seuneubok Saboh,
110311,1103112008,Buket Kareung,
110311,1103112009,Buket Bata,
110311,1103112010,Meunasah Tunong,
110311,1103112011,Meunasah Teungoh,
110311,1103112012,Keude Baro,
110311,1103112013,Matang Perlak,
110311,1103112014,Grong-grong,
110311,1103112015,Matang Kruet,
110311,1103112016,Meunasah Leubok,
110311,1103112017,Pante Panah,
110311,1103112018,Paya Demam Sa,
110311,1103112019,Paya Demam Dua,
110311,1103112020,Paya Demam Lhee,
110311,1103112021,Matang Pudeng,
110311,1103112022,Putoh Sa,
110311,1103112023,Putoh Dua,
110311,1103112024,Sah Raja,
110311,1103112025,Sijudo,
110312,1103122001,Madat,24458
110312,1103122002,Matang Keupula Sa,24458
110312,1103122003,Matang Keupula Dua,24458
110312,1103122004,Matang Keupula Lhee,24458
110312,1103122005,Ulee Ateung,24458
110312,1103122006,Blang Ubit,24458
110312,1103122007,Matang Guru,24458
110312,1103122008,Pantee Bayam,24458
110312,1103122009,Meunasah Asan,24458
110312,1103122010,Meunasah Tingkeum,24458
110312,1103122011,Lueng Dua,24458
110312,1103122012,Lueng Peut,24458
110312,1103122013,Paya Demam Peut,24458
110312,1103122014,Abeuk Geulanteu,24458
110312,1103122015,Rambong Lop,24458
110312,1103122016,Tanjong Ara,24458
110312,1103122017,Matang Jrok,24458
110312,1103122018,Paya Naden,24458
110312,1103122019,Tanjong Minjei,24458
110312,1103122020,Pante Merbo,24458
110312,1103122021,Blang Awe,24458
110312,1103122022,Bintah,24458
110312,1103122023,Seuneubok Pidie,24458
110312,1103122024,Blang Andam,24458
110312,1103122025,Matang Nibong,24458
110312,1103122026,Lueng Sa,24458
110313,1103132001,Seuneubok Bayu,
110313,1103132002,Alue Ie Itam,
110313,1103132003,Blang Nisan,
110313,1103132004,Bandar Baro,
110313,1103132005,Alue Patong,
110313,1103132006,Alue Ie Mirah,
110313,1103132007,Suka Makmur,
110313,1103132008,Jambo Balee,
110313,1103132009,Jambo Lubok,
110313,1103132010,Seuneubok Cina,
110313,1103132011,Pelita Sagop Jaya,
110313,1103132012,Perkebunan Julok Rayeuk Selatan,
110313,1103132013,Perkebunan Julok Rayeuk Utara,
110314,1103142001,Seuneubok Buloh,24454
110314,1103142002,Seuneubok Baro,24454
110314,1103142003,Seuneubok Meureudu,24454
110314,1103142004,Seuneubok Teupin Panah,24454
110314,1103142005,Teupin Panah,24454
110314,1103142006,Gampong Keumuneng,24454
110314,1103142007,Keude Keumuneng,24454
110314,1103142008,Keumuneng Lhok,24454
110314,1103142009,Paya Awee,24454
110314,1103142010,Paya Gaboh,24454
110314,1103142011,Padang Kasah,24454
110314,1103142012,Buket Teukuh,24454
110314,1103142013,Buket Pu'uk,24454
110314,1103142014,Blang Minjei,24454
110314,1103142015,Alue Kumbang A,24454
110314,1103142016,Alue Kumbang M,24454
110314,1103142017,Alue Lhok,24454
110314,1103142018,Seuneubok Buya,24454
110314,1103142019,Seuneubok Drien,24454
110314,1103142020,Bantayan Barat,24454
110314,1103142021,Blang Guci,24454
110314,1103142022,Buket Rumiya,24454
110314,1103142023,Seuneubok Punti,24454
110314,1103142024,Seuneubok Jalan,24454
110314,1103142025,Seuneubok Dalam,24454
110315,1103152001,Jalan Dua,24458
110315,1103152002,Jambo Reuhat,24458
110315,1103152003,Seuneubok Benteng,24458
110315,1103152004,Seuneubok Pango,24458
110315,1103152005,Seuneubok Simpang,24458
110315,1103152006,Seuneubok Kandang,24458
110315,1103152007,Ulee Jalan,24458
110315,1103152008,Uram Jalan,24458
110315,1103152009,Seuneubok Bayu,24458
110315,1103152010,Blang Rambong,24458
110315,1103152011,Buket Drien,24458
110315,1103152012,Panton Rayeuk A,24458
110315,1103152013,Panton Rayeuk B,24458
110315,1103152014,Panton Rayeuk M,24458
110315,1103152015,Panton Rayeuk T,24458
110315,1103152016,Paya Laman,24458
110316,1103162001,Gampong Keude,24454
110316,1103162002,Meunasah Krueng,24454
110316,1103162003,Kuta Baro,24454
110316,1103162004,Alue Batee,24454
110316,1103162005,Matang Rayeuk,24454
110316,1103162006,Paya Bili Dua,24454
110316,1103162007,Alue Ie Itam,24454
110316,1103162008,Asan Rampak,24454
110316,1103162009,Gampong Kuala,24454
110316,1103162010,Paya Dua,24454
110316,1103162011,Seuneubok Teungoh,24454
110316,1103162012,Buket Kuta,24454
110316,1103162013,Sama Dua,24454
110316,1103162014,Blang Kuta,24454
110316,1103162015,Blang Buket,24454
110316,1103162016,Seuneubok Peunteut,24454
110316,1103162017,Paya Bili Sa,24454
110317,1103172001,Babah Krueng,24453
110317,1103172002,Kruet Lintang,24453
110317,1103172003,Jengki,24453
110317,1103172004,Buket Meriam,24453
110317,1103172005,Alue Gureb,24453
110317,1103172006,Seuneubok Teupin,24453
110317,1103172007,Seuneubok Teungoh,24453
110317,1103172008,Alue Bugeng,24453
110317,1103172009,Seuneubok Punti,24453
110317,1103172010,Seumatang Keude,24453
110317,1103172011,Seuneubok Jalan,24453
110317,1103172012,Seuneubok Paya,24453
110317,1103172013,Alue Tho,24453
110317,1103172014,Seuneubok Rawang,24453
110317,1103172015,Alue Bu Alue Nireh,24453
110317,1103172016,Seuneubok Dalam,24453
110317,1103172017,Seuneubok Lapang,24453
110317,1103172018,Gelanggang Meurak,24453
110317,1103172019,Alue Bu Alue Lhok,24453
110317,1103172020,Tualang Pateng,24453
110318,1103182001,Beusa Seberang,24453
110318,1103182002,Mon Geudong,24453
110318,1103182003,Paya Seungat,24453
110318,1103182004,Teumpeun,24453
110318,1103182005,Alue Bu Tuha,24453
110318,1103182006,Alue Bu Jalan,24453
110318,1103182007,Tanjong Tualang,24453
110318,1103182008,Beringen,24453
110318,1103182009,Kebon Tempeun,24453
110318,1103182010,Paya Gajah,24453
110318,1103182011,Kabu,24453
110318,1103182012,Paya Biek,24453
110318,1103182013,Beusa Baroh,24453
110318,1103182014,Alue Bu Jalan Baroh,24453
110318,1103182015,Alue Bu Tunong,24453
110319,1103192001,Alue Rangan,24458
110319,1103192002,Geulumpang Payong,24458
110319,1103192003,Labuhan Keudee,24458
110319,1103192004,Buket Seulamat,24458
110319,1103192005,Buket Drien,24458
110319,1103192006,Alue Itam,24458
110319,1103192007,Paya Keutapang,24458
110319,1103192008,Gajah Mentah,24458
110319,1103192009,Seuneubok Pase,24458
110319,1103192010,Seuneubok Aceh,24458
110319,1103192011,Krueng Lingka,24458
110319,1103192012,Sungai Simpang,24458
110319,1103192013,Kuala Parek,24458
110320,1103202001,Simpang Jernih,24458
110320,1103202002,Batu Sumbang,24458
110320,1103202003,Pante Kera,24458
110320,1103202004,Rantau Panjang,24458
110320,1103202005,Melidi,24458
110320,1103202006,Tampur Paloh,24458
110320,1103202007,Tampur Boor,24458
110320,1103202008,HTI Rantau Naro,24458
110321,1103212001,Meudang Ara,
110321,1103212002,Gunong Putoh,
110321,1103212003,Meunasah Aroen,
110321,1103212004,Keude Dua,
110321,1103212005,Seuneubok Lapang,
110321,1103212006,Alue Jangat,
110321,1103212007,Buket Peulawi,
110321,1103212008,Lhok Panjoe,
110321,1103212009,Seuneubok Aceh Baro,
110321,1103212010,Pulo Blang,
110321,1103212011,Lhok Dalam,
110321,1103212012,Lhok Leumak,
110321,1103212013,Seuneubok Kulam,
110321,1103212014,Panton Meurebo,
110321,1103212015,Seuneubok Teungoh,
110321,1103212016,Lhok Meureu,
110322,1103222001,Tunong Bugeng,24454
110322,1103222002,Cempeudak,24454
110322,1103222003,Buket Tufah,24454
110322,1103222004,Tunong Ulee Gajah,24454
110322,1103222005,Keudondong,24454
110322,1103222006,Seuneubok Panton,24454
110322,1103222007,Buket Teumpeun,24454
110322,1103222008,Keude Blang,24454
110322,1103222009,Paya Kruep,24454
110322,1103222010,Tunong Paya Kruep,24454
110322,1103222011,Alue Siwah,24454
110323,1103232001,Keutapang Dua,24456
110323,1103232002,Matang Rayeuk PP,24456
110323,1103232003,Meunasah Jeumpa,24456
110323,1103232004,Lhok Asahan,24456
110323,1103232005,Tualang Dalam,24456
110323,1103232006,Seuneubok Kuyun,24456
110323,1103232007,Ulee Glee,24456
110323,1103232008,Seuneubok Barat,24456
110323,1103232009,Seuneubok Teungoh,24456
110323,1103232010,Seuneubok Timu,24456
110323,1103232011,Matang Bungong,24456
110323,1103232012,Matang Rayeuk SMK,24456
110323,1103232013,Seuneubok Dalam,24456
110324,1103242001,Arul Pinang,24461
110324,1103242002,Peunaron Baru,24461
110324,1103242003,Peunaron Lama,24461
110324,1103242004,Bukit Tiga,24461
110324,1103242006,Sri Mulya,24461
110401,1104012003,Delung Sekinel,24563
110401,1104012005,Gelampang Gading,24563
110401,1104012006,Gewat,24563
110401,1104012008,Jamat,24563
110401,1104012009,Kemerleng,24563
110401,1104012010,Kute Baru,24563
110401,1104012011,Kute Keramil,24563
110401,1104012012,Kute Rayang,24563
110401,1104012013,Kute Riyem,24563
110401,1104012014,Kute Robel,24563
110401,1104012015,Linge,24563
110401,1104012016,Lumut,24563
110401,1104012018,Mungkur,24563
110401,1104012019,Owaq,24563
110401,1104012020,Pantan Nangka,24563
110401,1104012021,Penarun,24563
110401,1104012022,Simpang Tige Uning,24563
110401,1104012023,Umang,24563
110401,1104012024,Despot Linge,24563
110401,1104012025,Gemboyah,24563
110401,1104012031,Arul Item,24563
110401,1104012032,Ise-Ise,24563
110401,1104012033,Kute Reje,24563
110401,1104012034,Reje Payung,24563
110401,1104012035,Pantan Reduk,24563
110401,1104012036,Antara,24563
110402,1104022001,Arul Gele,24562
110402,1104022002,Arul Kumer,24562
110402,1104022003,Burni Bius,24562
110402,1104022004,Genting Gerbang,24562
110402,1104022005,Gunung Singit,24562
110402,1104022007,Pepayungen Angkup,24562
110402,1104022008,Remesen,24562
110402,1104022009,Rutih,24562
110402,1104022010,Semelit Mutiara,24562
110402,1104022012,Wih Porak,24562
110402,1104022013,Wihni Bakong,24562
110402,1104022014,Wihni Durin,24562
110402,1104022016,Arul Putih,24562
110402,1104022017,Arul Relem,24562
110402,1104022018,Burni Bius Baru,24562
110402,1104022019,Jerata,24562
110402,1104022022,Paya Beke,24562
110402,1104022023,Paya Pelu,24562
110402,1104022026,Rebe Gedung,24562
110402,1104022027,Reremal,24562
110402,1104022029,Sanehen,24562
110402,1104022030,Simpang Kemili,24562
110402,1104022031,Tenebuk Kampung Baru,24562
110402,1104022032,Terang Engon,24562
110402,1104022033,Wih Pesam,24562
110402,1104022034,Bius Utama,24562
110402,1104022035,Mekar Indah,24562
110402,1104022036,Mulie Jadi,24562
110402,1104022037,Wih Bersih,24562
110402,1104022038,Wih Sagi Indah,24562
110402,1104022039,Arul Kumer Barat,24562
110402,1104022040,Arul Kumer Timur,24562
110402,1104022041,Arul Kumer Selatan,24562
110403,1104032001,Blang Kolak I,24552
110403,1104032002,Bebesan,24552
110403,1104032003,Mongal,24552
110403,1104032004,Daling,24552
110403,1104032005,Tensaran,24552
110403,1104032006,Lelabu,24552
110403,1104032007,Blang Gele,24552
110403,1104032008,Kemili,24552
110403,1104032009,Tan Saril,24552
110403,1104032010,Blang Kolak II,24552
110403,1104032011,Umang,24552
110403,1104032012,Simpang IV,24552
110403,1104032013,Bahgie,24552
110403,1104032014,Keramat Mupakat,24552
110403,1104032015,Atu Gajah Reje Guru,24552
110403,1104032016,Atu Tulu,24552
110403,1104032017,Burbiah,24552
110403,1104032018,Empus Talu,24552
110403,1104032019,Gele Lah,24552
110403,1104032020,Kebet,24552
110403,1104032021,Lemah Burbana,24552
110403,1104032022,Mah Bengi,24552
110403,1104032023,Nunang Antara,24552
110403,1104032024,Pendere Saril,24552
110403,1104032025,Sadong Juru Mudi,24552
110403,1104032026,Ulu Nuwih,24552
110403,1104032027,Colo Blang Gele,24552
110403,1104032028,Kala Kemili,24552
110407,1104072001,Arul Badak,24561
