root_source,depth,path,kind,size,sha256,error
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Desktop/ADM-LRN-013_Partnership-Learning-Result_v1.2.png,member,69197,a157f38f497413a55e845747915f4d53a8ffa9a9f40a2cde84843a3704a26c09,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Desktop/LRN-007_Learning-Result-Certificate_v1.2.png,member,75305,6ef99dcb2e8a8ec9a7a43993a46b865dd38f09f0fcfd92a5f56be78d794f5dd3,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Desktop/LRN-008_Skills-Learning-Outcomes_v1.2.png,member,75408,d5d5adeb55e06cd6eaad50db09d70eb97bd365b4b6656e9dbe08a068e0ce4d21,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Desktop/LRN-009_Learning-History_v1.2.png,member,71109,5e7338da472bd236bd0cff8fa4522599e46eea1e394b87ce879145b02987df36,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Docs/FIELD_SEMANTIC_COVERAGE.csv,member,812,5ac78582d9d77460ab88182b4d089416e38bc5297235ceb3b6086a6457dae4d0,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Docs/SCOPE_AND_BOUNDARY.md,member,2125,c301ed61566d01b43748ba220b1f4a34ed71296ce7f3fe4dd8ef05359891b0db,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Docs/SCREEN_INVENTORY.csv,member,2152,7877e9f28c8ccb46c52c142e37031f1577122318fa9922e47d6a89acf4b71900,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/ADM-LRN-010_Skill-Management_v1.2.png,member,40347,a89d9cc0fd27c6d0ea0fdbbe9af695dec7c2e7f5465a04fedb3525907438f17b,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/ADM-LRN-011_Credential-Management_v1.2.png,member,43352,4c08c3a757d5c71baa565e1dbbc99546d6c0a3633ebd58221c868717fb21410d,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/ADM-LRN-012_Learning-Reconciliation_v1.2.png,member,39084,208a7b8797441d5935c1d93d740eab02d8ffef3ecd98438a4b994c2cb7f45354,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/ADM-LRN-013_Partnership-Learning-Result_v1.2.png,member,39980,c35c1ed54397a487396bc6be62829f30143a5288d9d684e823dd15501d22e3e7,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/LRN-007_Learning-Result-Certificate_v1.2.png,member,46783,9fbcb20132919dbfd79725a63f7498c3e354cf909cff428ac6377397426a3c92,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/LRN-008_Skills-Learning-Outcomes_v1.2.png,member,43816,a5463a5f7699a7cbcd5a915bfc647047385322ae3b297f040184971166692196,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.05/Mobile/LRN-009_Learning-History_v1.2.png,member,41863,3e36113ba00924cff132fe0b0bd1a6364334a77b654dfb58c687720dbccbe10a,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/ADM-LRN-007_Learning-Economy-Configuration_v1.2.png,member,71130,c5ca4a1867c2fb248f4fa021b3614c9c45594a9abeef0f357e896ca6e13b9e20,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/ADM-LRN-008_LP-Adjustment_v1.2.png,member,68653,83deb97a4e0633a9964f8d42c1834cc3ba92733a2eb2f94ab2905932a0d3ef3e,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/LP-001_LP-Overview_v1.2.png,member,68667,91b09cb8be0f7de847da886a9c9df676c7bb88c696f8651a46f05a6d4d452442,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/LP-002_LP-Transactions_v1.2.png,member,69938,495e4c7a5d7e9dbb3ffb873427760792a468d0a1ceb63a8ea0e9ca665a3d013d,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/LP-003_LP-Packages-Acceleration_v1.2.png,member,74562,1d64ad8e5360241a3a3a353525b06e159d6880043f15d91834558706c9fcbc7a,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Desktop/LP-004_LP-Redemption_v1.2.png,member,68942,c0ef7ec0b318b8932d134bb1a565dbe59680e7636dafd0578d0e2f1f8a732587,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Docs/FIELD_SEMANTIC_COVERAGE.csv,member,956,07db9e298f4e99d816c0728487176651a4d26b001e78c340cf547d1a3c3d39ad,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Docs/SCOPE_AND_BOUNDARY.md,member,2111,50ea51d799cfa2b96b95f525a31d395302b18a1781437738a959ebbe5c83a47e,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Docs/SCREEN_INVENTORY.csv,member,1856,b75a2e6b1d52a9fdec6f4528bc647f2d8bc0247169b89cc059ab304c2fee6fd9,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/ADM-LRN-007_Learning-Economy-Configuration_v1.2.png,member,44335,477fa51644734686ae138c2f8056ac9ed82278dbf0c0743cc9414ab53587f255,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/ADM-LRN-008_LP-Adjustment_v1.2.png,member,38786,b0d214d20f00da89dc5fab12ab4e0b5836dfad264f320cda34be56f1bd10561c,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/LP-001_LP-Overview_v1.2.png,member,39737,7b114d87a1acc3f5666f4089896e50f84b085d06cfe8d04782b8fec505f2b7d3,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/LP-002_LP-Transactions_v1.2.png,member,40922,b84f1ff9ea8c951ff81eb13c0560c5c92abef94c151f242ef0ec7d90db197e18,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/LP-003_LP-Packages-Acceleration_v1.2.png,member,43710,6325e5dfd32c05933e2629049e44c476c8139c188320648944a9f312a2691395,
RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip,1,RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED_FINAL.zip/RumahAgen_WF-04.02_to_WF-04.06_FULL_VERSION_v1.2_CORRECTED/WF-04.06/Mobile/LP-004_LP-Redemption_v1.2.png,member,39564,ec511ad344648534d1660589f14696b6ddc944a55aea89ca1157be31c93e7bb8,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,0,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,zip_container,290093,b7e160646d9427a03e7046b0eb006932987016ea2b35ec41493f8f8d2ce6923d,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_denied.png,member,47288,ba172192a19f359a3d5a4a56203fc2bfdaa9c6b7e2c0233b335fc22f728b58df,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_error.png,member,45712,69ab986ba21c5a6b33d296d0fd69be81ed8ff54ad4134e0e828a1ddb80d3e191,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_loading.png,member,41961,538f43192c9fcf80131499ee28493bd12007d63de45b5fee3315c1f78b730540,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_empty.png,member,48876,bc7999812d852ca9ec7a12eb52f7e829ffdbafcb2ff86c0bd57f274b10633992,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_ready.png,member,55841,c365b908bd3c6fcb3cc2b8aec4f575927b46ee3e8693fa832834af70afa66a39,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_denied.png,member,18521,4fa9e9c7ae21a5692576b6e63a27bd15de61d55dc6cabe739d087bc4b89e9555,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_error.png,member,18710,8696e45078b84eab69f7e1da1ba102ff39a4508101b9ae13decb0e6005c0e9bf,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_loading.png,member,13843,b211285546696c3c35032f4c0558b213c0f1496b22adc282c747734b57f6517d,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_empty.png,member,19236,483a9c6eebaee82696a14237c6f9806a458cbfc782f284e2e0bde9031a06bdc1,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_ready.png,member,28696,fd2b9b7a014bc89462148239298d877d17dee1c793642dac796d2f52d0e9b924,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Docs/WIRE-04.01_SPEC_v1.0.md,member,886,5ce07a1ee29d04dcfa7c66e4b153fad69189e9f06402ad5091c1a87bcdbb5e2f,
RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip,1,RumahAgen_WF-04.01_Learning-Home-Catalog_v1.0.zip/WIRE-04.01_Learning-Home-Catalog/Docs/SHA256_MANIFEST.csv,member,1411,b39036f3b8a39d01bb489c71f49334c4d569cae7c53f5c4c1c284a98051c8e19,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,0,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,zip_container,489765,4acd198cf8aea697c9e301e9aba757e0842a9ddeb585d18f74d2abae58ba375f,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/00-Foundation/README.md,member,940,c3d6b57ce0777e0b1267b90385d47191eeba1a46f4ef458f72d81b30b05bc797,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/00-Foundation/WIRE-04.00_MANIFEST_v1.1.json,member,561,cbc2bae29b2cf5b381b27f41c4fdf9230e3d2b01e6c89bebb1acba7614222eee,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/03-Traceability/WIRE-04_FIELD_COVERAGE_v1.1.csv,member,4696,5600cfd7419ad77eeab3bacde2e444d9b584be5e3023478160ae4de5cea03b51,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/03-Traceability/WIRE-04_TRACEABILITY_v1.1.md,member,948,a89838c88cff6060e24188f43c552bee39f64980928ef51f1521284f558c515e,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/03-Traceability/WIRE-04_SCREEN_INVENTORY_v1.1.csv,member,177,70b6f2de2114cdf0f125cfcb281a50b1b26dfd48e66d8b610476de51b321561c,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/03-Traceability/SHA256_MANIFEST_v1.1.csv,member,1387,e0c16e6ca163bbe3eba0b90b547c076cb0ced562a42444c6f76b12f77e4a791f,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/05-Visual-Rules/WIRE-04_VISUAL_WIREFRAME_RULES_v1.1.md,member,747,9595932aaea1d8decdc3ef4e62179ba72c1e6dbff975e5dee5f2198f62b124e6,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/01-Deep-Scan/WIRE-04_FULL_DEEP_SCAN_REPORT_v1.1.md,member,952,f59fcf7bdbb4afd154c08e23de8f2f590cbfda0b8428457b893bb7782e045882,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/06-Gate/G-W04_READINESS_v1.1.md,member,797,ebdba1e4c76d7fcd6a8101fbd6c3ebf74a5ae765d18f2c40496f5a0cb700f360,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/02-Scope/WIRE-04_SCOPE_LOCK_v1.1.md,member,1585,9f5b37b9c92ca2e7da873571d97a848640d751bf5f03533118fe42b414a1c5f9,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/07-Assets/RumahAgen-logo-canonical.png,member,190838,32407de29c3c274b0f2bd2196ee3de47bd127eba426a6e5334eccdef798ab474,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/04-State-Rules/WIRE-04_STATE_AND_INTERACTION_MATRIX_v1.1.md,member,1134,05bf27012c50042c78a578b16d92f0f0d1c7976a7bcbe38144dbd98589b18b61,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_denied.png,member,47288,ba172192a19f359a3d5a4a56203fc2bfdaa9c6b7e2c0233b335fc22f728b58df,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_error.png,member,45712,69ab986ba21c5a6b33d296d0fd69be81ed8ff54ad4134e0e828a1ddb80d3e191,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_loading.png,member,41961,538f43192c9fcf80131499ee28493bd12007d63de45b5fee3315c1f78b730540,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_empty.png,member,48876,bc7999812d852ca9ec7a12eb52f7e829ffdbafcb2ff86c0bd57f274b10633992,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Desktop/LRN-001_Learning-Home-Catalog_ready.png,member,55841,c365b908bd3c6fcb3cc2b8aec4f575927b46ee3e8693fa832834af70afa66a39,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_denied.png,member,18521,4fa9e9c7ae21a5692576b6e63a27bd15de61d55dc6cabe739d087bc4b89e9555,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_error.png,member,18710,8696e45078b84eab69f7e1da1ba102ff39a4508101b9ae13decb0e6005c0e9bf,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_loading.png,member,13843,b211285546696c3c35032f4c0558b213c0f1496b22adc282c747734b57f6517d,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_empty.png,member,19236,483a9c6eebaee82696a14237c6f9806a458cbfc782f284e2e0bde9031a06bdc1,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Mobile/LRN-001_Learning-Home-Catalog_ready.png,member,28696,fd2b9b7a014bc89462148239298d877d17dee1c793642dac796d2f52d0e9b924,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Docs/WIRE-04.01_SPEC_v1.0.md,member,886,5ce07a1ee29d04dcfa7c66e4b153fad69189e9f06402ad5091c1a87bcdbb5e2f,
RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip,1,RumahAgen_WF-04.00_v1.1_CORRECTED_WITH_WF-04.01.zip/RumahAgen_WF-04.00_v1.1_CORRECTED/WIRE-04.01_Learning-Home-Catalog/Docs/SHA256_MANIFEST.csv,member,1411,b39036f3b8a39d01bb489c71f49334c4d569cae7c53f5c4c1c284a98051c8e19,
WF Wire(4).zip,0,WF Wire(4).zip,zip_container,22438854,ead09af974d418f5283804dde5dfec97f9596d0178134419e2de456a6cb86dad,
WF Wire(4).zip,1,WF Wire(4).zip/RumahAgen_WF-02_Core-Account-Agent-Listing_Wireframe_v1.0.zip,member,221685,7d79a49b3cbb3c51ea5d9c368e7d77dd55e9ce1e01c388fd881a6d624befe8a6,
