finding_id,module,core_artifact_id,core_artifact,authority_owner,authority_source_artifact,module_authority_artifact,step04_classification,core_baseline_sha256,step05_resolution,step07_authority_source,step07_status
M10-CORE-13,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-14,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-15,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-16,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-17,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-001,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-002,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,AUGMENT,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-003,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-004,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-005,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-006,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-007,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-008,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,AUGMENT,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-009,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,ADD-NEW,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M05-CI-010,M05,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-001,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-002,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-003,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-004,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-005,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-006,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,AUGMENT,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-007,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,AUGMENT,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-008,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-009,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M11-CI-010,M11,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,CONTROLLED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-001,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-002,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-003,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,CONTROLLED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-004,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,AUGMENT,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-005,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-006,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-007,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-008,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,PRESERVE,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M12-CI-009,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,CONTROLLED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
