source,nesting_level,relative_path,size_bytes,sha256
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP05_SEMANTIC_CONFLICT_RESOLUTION_FINAL_FULL_v1.1.zip!00_PREVIOUS_STEP05_v1.0/06_STEP05_POST_RESOLUTION_CONFLICT_RESCAN_FULL_v1.0.csv,851,38bfe2aee1c1dff8a5acb9d30198b159212598f448f5ecb812e6543c68e33c31
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP05_SEMANTIC_CONFLICT_RESOLUTION_FINAL_FULL_v1.1.zip!00_PREVIOUS_STEP05_v1.0/04_STEP05_PROVENANCE_AND_DECISION_CHAIN_FULL_v1.0.csv,1902,1dcffe5f63187531b54669bcbf441f909718f7f84292123dae8ab92107f06d39
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP05_SEMANTIC_CONFLICT_RESOLUTION_FINAL_FULL_v1.1.zip!00_PREVIOUS_STEP05_v1.0/03_STEP05_CORE_DETAIL_PRESERVATION_MATRIX_FULL_v1.0.csv,1138,d9f79f570fc3a1b57036c6182c7b9c7def6338ab1e6b73409a71938b464ae63d
STEP SYNC CORE(20260907-081753).zip,0,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip,361303,839a7eca7999f5905de846686536a1129bd591ac1c81eb9bdcb02efdaac67534
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!00_M01-M15_CURRENT_AUTHORITY_DEEP_SCAN_MANIFEST_v1.1.csv,7167,1a9393e6e27bba3482734bd235252f03115d2d280d2b2e8734b651dbdd92a7de
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!00_STEP06_FULL_REPORT_v1.1.md,6680,0b3337b4b22d7d7163ff6a933c4e204075851bd7c28253176d8a28f4cb5acb22
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!01_STEP06_INPUT_DEEP_SCAN_MANIFEST_v1.1.csv,1091,3ee08c08d66f733efb5f3a1fa6f280a9507e25c5dbde1c82bfc85dd89d8edb78
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!02_M01-M15_RECON_RECURSIVE_DEEP_SCAN_INVENTORY_v1.1.csv,596606,705c16a17962bb65f797f91d1238912a6669926f7dbeb250e279ecc79fe46de3
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!03_STEP06_CORE_DETAIL_PRESERVATION_AUDIT_RECURSIVE_76_v1.1.csv,28492,5cfe4fa51ef4782b1e77044b6dadf2afe273517e95c30f6e6fc1f8c34c452737
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!04_STEP06_GRANULAR_SEMANTIC_DIFF_CORE_VS_M01-M15_FULL_223_v1.1.csv,534139,691ba4b4059a0559dcc91fa8147256fd40231e8c078b7dd47fd6542f0dc7d352
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!05_STEP06_LIFECYCLE_PRESERVATION_MATRIX_23_TARGETS_v1.1.csv,61967,c68c8d10a8f0db8fb6784a8ef451cd7f3b709f2e7d4d049e70d4b7a8d3ae4ee1
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!06_STEP06_RULE_DELTA_UPDATE_AUDIT_FULL_73_v1.1.csv,24737,ed2c3cc5c10088bca129a1ac59130195d7cc35b1359596d3a941fe3aac5b6f1f
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!07_STEP06_DUPLICATE_SEMANTIC_CONSOLIDATION_AUDIT_FULL_223_v1.1.csv,89339,d3d8f15cd47e90f93c647d417c077240d75b3aabd355b7420ccbaa5a616f8798
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!08_STEP06_ADDITIVE_SEMANTIC_MERGE_REGISTER_FULL_223_v1.1.csv,269163,905a71aca71b3c8d57b13bffa4ec3aa7bd7604060ef98424861bde9211be3135
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!09_STEP06_RECONCILE_APPLICATION_REGISTER_ENHANCED_7_v1.1.csv,7088,3d7aa6eefe09bc712ad70812d5dece20964abedd2b770994474e57fd270347d9
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!10_STEP06_NO_REPLACEMENT_DELETION_CONTENT_AUDIT_FULL_76_v1.1.csv,25777,dad22bac641a18359a7e4a97d3076b8c83ae45e025cdcab2a399e57d2e030d39
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!11_STEP06_AUTHORITY_PRESERVATION_AUDIT_v1.1.csv,5859,867712f789a54cd989e06508b8487824c184936529d82bf84f6dc9ae79abe802
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!12_STEP06_PROVENANCE_COMPLETENESS_REGISTER_FULL_223_v1.1.csv,209259,8c9eb5abe95763e99e272e10c812e53e4b53751d6f69fc24a33b2c0ddcafa732
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!13_STEP06_CLOSURE_AND_GATE_AUDIT_v1.1.csv,586,efd84d445a4cfd7045e4a3ccfd1dc7e5f13ede4b038fae7ff335f2eaf6068890
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!14_STEP06_SEMANTIC_MERGE_CANDIDATE_FULL_v1.1.md,30312,d6968aeaf9fae302f37b5c2cccec44bbe3f8466b5af75e452d39d46d74e6c90c
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!15_PRE00_GATE_RECURSIVE_INVENTORY_v1.1.csv,2468,e77a1d0db52917e98b4bfc17d9ef665069648b1049aa0a02e273551a5a5c23d4
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!16_STEP_SYNC_CORE_RAR_EMBEDDED_PACKAGE_INVENTORY_v1.1.csv,1206,043b071e2823329a0cc722302fd29de26e1745a3959c2d0a7a623bbb77633d5b
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!17_STEP06_EXECUTION_CHECKLIST_FULL_v1.1.md,2168,74d52cc61d37c7cc95c103cb4cca1999a695cc17b50b029fb93caa6330210599
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!18_STEP06_DEPENDENCY_HANDOFF_v1.1.md,1424,29bb6de6cdb0785366e856ff2569a2629411c7e243cbb1f584e6ad88005a1478
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!19_STEP06_OUTPUT_MANIFEST_SHA256_v1.1.csv,2805,9616595936bdf8c6508d77cbcdc61e9abb6f9a30c83bdc38b5b794e769a68c9e
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip,54130,92ff14839e9a9d52f3d7f97f65d4f8fe944120326fb838ae2637ad700e68b353
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/11_STEP06_EXECUTION_CHECKLIST_v1.0.md,1203,9d79af3bf800012cf1aa321becb81576422b8b5ae99c7a0653c95b05d03d69d3
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/10_STEP06_DEPENDENCY_HANDOFF_v1.0.md,940,4201dec42e5790a90774045afe672aa1e7ae68fe531c1accda90e1219103b16a
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/02_STEP06_ADDITIVE_SEMANTIC_MERGE_REGISTER_FULL_v1.0.csv,207816,d8de5eea85700708decd24db2c622a640257e36b0f7b1da2f4ed98a3cc267305
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/07_STEP06_NO_REPLACEMENT_DELETION_AUDIT_FULL_v1.0.csv,12993,27f0d51c199e973153db6a6bbd814e7510e0c6ebe0c168281f9e1d3cdab4889a
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/06_STEP06_AUTHORITY_PRESERVATION_AUDIT_v1.0.csv,5405,1b7d6126a1bb5e6257b2042211f54b172080ce2b230402defc1e6c3caa58ceeb
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/12_STEP06_OUTPUT_MANIFEST_SHA256_v1.0.csv,1552,d18630df9bed018f4f7d8ae315081754345e2e3a88994611f5c49232ce45af39
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/04_STEP06_RECON_DELTA_PROPAGATION_REGISTER_FULL_v1.0.csv,51088,f081787ae8fbd979ac0395529200685d2a7f1339c636f3e9824d38a2bff96650
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/01_STEP06_INPUT_DEEP_SCAN_MANIFEST_v1.0.csv,1828,f5ee3a3a22b8fdebd1a0d4a02a64f32ba13ab55f5c6cb81807baaba299d4eb97
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/README_STEP06_FULL_VERSION_v1.0.md,1421,6df285f25e934da3064464359ae5ea39b591f581a973286737888de6dfb72386
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/08_STEP06_PROVENANCE_REGISTER_FULL_v1.0.csv,175197,9ca4d557769f0b9298962d7f4811b5960c4b5ff13d23925e852a3fd92126259e
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/03_STEP06_CORE_DETAIL_PRESERVATION_MATRIX_FULL_v1.0.csv,38383,7b008e4a965f87f2a09509c155e279bebb25548752ab5ced014588831db42a49
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/05_STEP06_RECONCILE_APPLICATION_REGISTER_FULL_v1.0.csv,5924,96893717b916478768ae84d0b584d9aefe0a8871557a8414b64cadb5eef5d6a7
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/00_STEP06_FULL_REPORT_v1.0.md,3845,a22fbf6c76ed62c4591ce1372fde5222c6d9d2e6efaac9510e658d81d496a4f3
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!HISTORICAL_STEP06_v1.0.zip!RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/09_STEP06_SEMANTIC_MERGE_CANDIDATE_v1.0.md,34804,b11653e7c8c9dbda223bb2ac11f1c3340daa0c14487480bdc41a77b908bd62fd
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!INPUT_GOVERNANCE_v1.3_LOCKED.docx,52353,f8e79957ac273d55ae7a6ac439e23b9afb01fffd6c8f05db70c47308f7c53efb
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1.zip!README_STEP06_FULL_VERSION_v1.1.md,876,efc3fdb4a6082f5e3ef81f8b6e6f768c0ef40a003f76505b1220be87d867c0e4
STEP SYNC CORE(20260907-081753).zip,0,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip,236899,0ce1a4f2aec20b7faa766eeff495500f0630b8e89facd8d24b86b8ee7327e2b5
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_STEP07-A_FULL_REPORT_v1.1.md,4884,79eabcbe116f1e5296ee456e4efb7dc014fab86cd033341e5a2ed8e0a60c66e3
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!01_STEP07-A_DOCUMENT_COVERAGE_SYNCHRONIZATION_MATRIX_277_v1.1.csv,847296,24e385fdadf59e6a36e2fa0f156ada41e116ffc58b32bcdf375818fdd8a98818
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!02_STEP07-A_ORDER_AND_DEPENDENCY_CONTROL_REGISTER_v1.1.csv,886,835df83bf35dc67fcac9556edfcd8f68d93a843a81f8e3bde87111bad153c5e5
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!06_STEP07-A_OUTPUT_MANIFEST_SHA256_v1.1.csv,2205,44e05cba8d501017bfa13e19b0396189a573d5b229cc14970b7993f42a6bdd8f
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!03_STEP07-A_SYNCHRONIZATION_SEQUENCE_SUMMARY_v1.1.csv,183,9be2fc4b035680881daf60b189d1bd3d73e928baf1ae5102c4eb89d5cc1f831b
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!05_STEP07-A_FINAL_GATE_CHECKLIST_v1.1.csv,814,e797afa746369fc81fde9411ff9dd3f6081eb4b631250672700ebc3c6d1d7c1e
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!README_STEP07-A_FULL_VERSION_v1.1.md,246,63bf9c4af39231d1db2e597e0c2a7872f53e5ef7f7475303153d1d12ee02c28f
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!04_STEP07-A_STAGE_DEPENDENCY_GRAPH_v1.1.csv,688,c4a99c754f157da48072581eb0f52f56932b77b3b8dcca6c9e23abd8f78b604e
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/05_STEP07-A_CORE_TARGET_SECTION_REGISTER.csv,11311,81264a3c0ed0adf0daa2778e151dc089e17cfcdaa0facbe08f2133732f61f272
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/02_STEP07-A_ACTION_SUMMARY.csv,228,f93549f1ba3df49585cb0c6782388189f64d6b1b25cfd3bdad784154d649f213
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/01_STEP07-A_DOCUMENT_COVERAGE_SYNCHRONIZATION_MATRIX_277.csv,621069,0e29a01f71efd74ae046780259a9d232fe65b3f48dd20ab7a3d7c397fe468321
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/README_STEP07-A_FULL_VERSION_v1.0.md,223,42c0e5340431c6c7bd3eb5f91e27cf3f14f3c064991060a12f0cc021a34d33c2
STEP SYNC CORE(20260907-081753).zip,1,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip,194931,56317e8be715d8bff3ea2311f5ecc40235677b044311cab42aa61e0426ed7c0c
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/00_STEP07_FULL_REPORT_v1.0.md,10364,d426b2850df0cef15d6d9a75612b26d3db5e0c7562a8c6f2e3c6717febbc20a5
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/01_STEP07_INPUT_DEEP_SCAN_MANIFEST_v1.0.csv,1360,06c08374e3cbe764cb6e327f86b9fca7c5a2f19385aea5c0a28d8a1e91760eb0
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/02_STEP07_UPSTREAM_PACKAGE_IDENTITY_v1.0.csv,852,fbf9c01953ace9a15c05450028c58c9adf17761d8f515a0ed9f556528d274a79
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/03_STEP07_STEP_SYNC_CORE_CURRENT_EMBEDDED_INVENTORY_v1.0.csv,1054,ba6e07fe559286951f86a2639bfcff5c4c0c803432ccecb264c6b970958d9d00
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/04_STEP07_CORE_BASELINE_IDENTITY_COMPARE_v1.0.csv,483,224324a035454685d6d7626565e69c956c2067980c9e810252cedd5d24dc726d
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/05_STEP07_CURRENT_M01-M15_AUTHORITY_REGISTER_15_v1.0.csv,4086,ded1b6093590cdbf85ef85e6265dec40e8f78dda6ac1fbe8b8e90e2f6c6e4b1f
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/06_STEP07_DEPENDENCY_MATRIX_73_NON_AUTHORITY_EDGES_v1.0.csv,19144,0819c4d91244c1222f64a0009ba16322278f77cd13488db11c2e1efc0061f963
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/07_STEP07_SEMANTIC_AUTHORITY_BOUNDARY_MATRIX_15_MODULES_v1.0.csv,2253,b888e1c0fb56c7a8c83f5b49e673215afc5a68bbdf12717f36288b58b5e12441
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/08_STEP07_CROSS_MODULE_AUTHORITY_RELATIONSHIP_REGISTER_43_v1.0.csv,4928,86e74d336017578149dffab90ccf8f06445cc28f468ab7f7610e98c25d7de487
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/09_STEP07_FINDING_LEVEL_AUTHORITY_RECONCILIATION_223_v1.0.csv,88978,03e9dc09ce7105b6487f03eea675c7cd497d73e6b728933fac30cd2fda3d1411
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/10_STEP07_CROSS_MODULE_COLLISION_AND_BOUNDARY_REGISTER_15_v1.0.csv,3314,929e2b4f81ca452ba7923251a8826816400ae487ab61ecada2f0ab9941d3e23f
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/11_STEP07_CORE_AUTHORITY_RECONCILIATION_76_v1.0.csv,52088,72fd74b931afcdccf94058151f532dc98dc75646c2070f6eed8a4b5b3aef85a6
STEP SYNC CORE(20260907-081753).zip,2,STEP SYNC CORE/RUMAHAGEN_STEP07-A_DOCUMENT_COVERAGE_AND_DEPENDENCY_SYNCHRONIZATION_MATRIX_FULL_v1.1.zip!00_PREVIOUS_STEP07-A_v1.0/00_INPUT_STEP07_v1.1.zip!00_PREVIOUS_STEP07_v1.0/12_STEP07_SEMANTIC_AUTHORITY_CYCLE_AUDIT_v1.0.csv,626,c8024bfc2b51107ea1768f670c626f80a484270983defea03a7bb92b258f47c0
