sync_id,finding_id,module,step04_classification,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,merge_decision,delta_status,semantic_delta_or_resolution,decision_basis,exact_scope_if_reconcile,preservation_instruction,core_mutation_status,provenance_retained,replacement_deletion_control,dependency,dependency_statement,module_authority_artifact,dup_key,canonical_merge_unit,core_baseline_sha256,core_detail_retained,mxx_valid_detail_retained,approved_conflict_update_applied,unrelated_core_detail_retained,duplicate_consolidated,whole_artifact_replacement,whole_rule_replacement,silent_deletion,provenance_complete
STEP04-0072,M06-CI-003,M06,PRESERVE,16_UI_UX/W4-02A.6.20_UI_UX_SPECIFICATION_CURRENT_INTERFACE_BEHAVIOR_CONTRACT_v2.1.md,16_UI_UX/W4-02A.6.20_UI_UX_SPECIFICATION_CURRENT_INTERFACE_BEHAVIOR_CONTRACT_v2.1.md,# RUMAHAGEN — UI / UX SPECIFICATION,CORE INTERFACE BEHAVIOR AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,M03 field naming: building_area,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,16uiuxw402a620uiuxspecificationcurrentinterfacebehaviorcontractv21md|m03fieldnamingbuildingarea,CANON-CAM11-0036,c2388d37bbcf910316d0d9c257c1f346a99fc0349b2c1086d8e3154a2a32a8d7,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0073,M06-CI-004,M06,PRESERVE,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Project meta_description → Listing description,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|projectmetadescriptionlistingdescription,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0074,M06-CI-005,M06,PRESERVE,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Project meta_title → Listing title/header,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|projectmetatitlelistingtitleheader,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0075,M06-CI-006,M06,ADD-NEW,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Developer company_logo + Tentang Developer,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|developercompanylogotentangdeveloper,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0076,M06-CI-007,M06,RECONCILE,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,APPLY_STEP05_RESOLUTION,RESOLVED_DELTA_ABSORBED,"M06 semantic Project Media boundary = photo, video only. brochure and price_list are Marketing Kit semantics, not Project Media semantics.",STEP05 FINAL v1.1 resolved M06-CI-007; exact reconciliation scope applied without global deletion/replacement.,Semantic meaning of M06 Project Media only; no destructive physical schema edit in STEP05.,"developer project entity, existing media fields, URLs, unrelated media behavior, Marketing Kit as separate capability, and physical schema evidence as controlled provenance.",SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|m06semanticprojectmediaboundaryphotovideoonlybrochureandpricelistaremarketingkitsemanticsnotprojectmediasemantics,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,YES,YES,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0077,M06-CI-008,M06,ADD-NEW,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Marketing Kit resource,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|marketingkitresource,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0078,M06-CI-009,M06,AUGMENT,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,M10 AUTHORIZATION AUTHORITY,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Marketing Kit CRUD authorization,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,13rbacrlsw402a617rbacpermissionrlscurrentauthorizationbaselinefullconsolidatedv21docx|marketingkitcrudauthorization,CANON-CAM11-0033,cd5067a3a2cb8e0104e94fbea78ab64a30e19ed28230aef5889baa5021784a0a,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0079,M06-CI-010,M06,AUGMENT,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,# RUMAHAGEN — W4-02A.6.31,CORE AI DEVELOPMENT BLUEPRINT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Claim lifecycle state representation,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,27aiblueprintw402a631aidevelopmentblueprintv21md|claimlifecyclestaterepresentation,CANON-CAM11-0067,504a5738b3a832159850b0c1035e95f02b509a773a52fb01b722948e01ab09c2,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0080,M06-CI-011,M06,AUGMENT,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,M10 AUTHORIZATION AUTHORITY,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Claim approval authority,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,13rbacrlsw402a617rbacpermissionrlscurrentauthorizationbaselinefullconsolidatedv21docx|claimapprovalauthority,CANON-CAM11-0033,cd5067a3a2cb8e0104e94fbea78ab64a30e19ed28230aef5889baa5021784a0a,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0081,M06-CI-012,M06,ADD-NEW,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip,NO_HEADING_DETECTED,W4-01E / W4-02 PHYSICAL AUTHORITY,11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip;11_DATABASE_SCHEMA/W4-02_CANONICAL_BUILD_FROM_ZERO_MIGRATION_PACKAGE_v1.0.zip,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Approval Claim artifact,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,11databaseschemarumahagenfulldatabaseschemasourceonlypackagev10zip|approvalclaimartifact,CANON-CAM11-0018,fa720ebe06c1070155e2ddddba6215f8c764b55ac67af2123aa75831b7f84784,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0082,M06-CI-013,M06,CONTROLLED,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,Developer Project ownership ≠ Listing authority,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|developerprojectownershiplistingauthority,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0083,M06-CI-014,M06,AUGMENT,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,27_AI_BLUEPRINT/W4-02A.6.31_AI_DEVELOPMENT_BLUEPRINT_v2.1.md,# RUMAHAGEN — W4-02A.6.31,CORE AI DEVELOPMENT BLUEPRINT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Approved Claim → Agent-owned Listing initialization,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,27aiblueprintw402a631aidevelopmentblueprintv21md|approvedclaimagentownedlistinginitialization,CANON-CAM11-0067,504a5738b3a832159850b0c1035e95f02b509a773a52fb01b722948e01ab09c2,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0084,M06-CI-015,M06,CONTROLLED,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,Project Media vs Listing media,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|projectmediavslistingmedia,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0085,M06-CI-016,M06,CONTROLLED,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,Physical/runtime separation,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|physicalruntimeseparation,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0086,M06-CI-017,M06,CONTROLLED,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,# RUMAHAGEN — FUNCTIONAL SPECIFICATION,CORE FUNCTIONAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,Existing Core developer module CRUD,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,14functionalw402a618functionalspecificationcurrentfunctionalimplementationcontractv21md|existingcoredevelopermodulecrud,CANON-CAM11-0034,d7e9a7b5c761d51495e77f73824f903ca057e602c204c79284a2ae70c522072e,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0087,M06-CI-018,M06,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Non-exclusivity,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M03/M11/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION/07_M06_FULL_REBUILD_CONTROLLED_v1.5.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|nonexclusivity,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0088,M07-IA-001,M07,PRESERVE,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Semantic scope,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|semanticscope,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0089,M07-IA-002,M07,PRESERVE,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Bank Master semantic authority,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M09/M10,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M07_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|bankmastersemanticauthority,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
