logical_entity,logical_attribute,representation,authority_version,logical_data_meaning,note,physical_table,physical_column,lifecycle_or_history_indicator,meaning_evidence_status,provenance_status,physical_status_boundary
PROMOTIONS,valid_to,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,promotions,valid_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PROMOTIONS,status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,addons,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,code,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,addons,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,name,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,name,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,validity_type,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,validity_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,validity_days,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,addons,validity_days,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
ADDONS,capacity_type,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,addons,capacity_type,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
ADDONS,capacity_value,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,addons,capacity_value,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
ADDONS,promotion_id,PHYSICAL_CORROBORATION,v2.2,FK→promotions.id,Exact logical attribute ↔ physical column.,addons,promotion_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,configuration,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,configuration,NO,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
ADDONS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,addons,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,commercial_orders,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,order_number,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,commercial_orders,order_number,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,user_id,PHYSICAL_CORROBORATION,v2.2,FK→users.id,Exact logical attribute ↔ physical column.,commercial_orders,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,organization_id,PHYSICAL_CORROBORATION,v2.2,FK→organizations.id,Exact logical attribute ↔ physical column.,commercial_orders,organization_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,subscription_id,PHYSICAL_CORROBORATION,v2.2,FK→subscriptions.id,Exact logical attribute ↔ physical column.,commercial_orders,subscription_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,addon_id,PHYSICAL_CORROBORATION,v2.2,FK→addons.id,Exact logical attribute ↔ physical column.,commercial_orders,addon_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,promotion_id,PHYSICAL_CORROBORATION,v2.2,FK→promotions.id,Exact logical attribute ↔ physical column.,commercial_orders,promotion_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,amount,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,amount,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,currency,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,currency,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,commercial_snapshot,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,commercial_snapshot,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,placed_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,placed_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,confirmed_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_orders,confirmed_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ORDERS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_orders,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,payment_transactions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,commercial_order_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→commercial_orders.id,Exact logical attribute ↔ physical column.,payment_transactions,commercial_order_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,payment_reference,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,payment_transactions,payment_reference,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,amount,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,amount,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,currency,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,currency,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,payment_state,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,payment_state,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,verification_state,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,verification_state,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,provider_independent_reference,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_transactions,provider_independent_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,idempotency_key,PHYSICAL_CORROBORATION,v2.2,UNIQUE,Exact logical attribute ↔ physical column.,payment_transactions,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,paid_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_transactions,paid_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,verified_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_transactions,verified_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_TRANSACTIONS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_transactions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,payment_provider_results,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,payment_transaction_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→payment_transactions.id,Exact logical attribute ↔ physical column.,payment_provider_results,payment_transaction_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,provider_key,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_provider_results,provider_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,external_transaction_reference,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,external_transaction_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,provider_status,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,provider_status,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,normalized_status,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,normalized_status,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,raw_payload,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,raw_payload,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,verification_evidence,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,verification_evidence,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,received_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,payment_provider_results,received_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,processed_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,payment_provider_results,processed_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
PAYMENT_PROVIDER_RESULTS,idempotency_key,PHYSICAL_CORROBORATION,v2.2,UNIQUE,Exact logical attribute ↔ physical column.,payment_provider_results,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,commercial_fulfillments,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,payment_transaction_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→payment_transactions.id,Exact logical attribute ↔ physical column.,commercial_fulfillments,payment_transaction_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,commercial_order_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→commercial_orders.id,Exact logical attribute ↔ physical column.,commercial_fulfillments,commercial_order_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,fulfillment_key,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,commercial_fulfillments,fulfillment_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,fulfillment_status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_fulfillments,fulfillment_status,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,outcome_reference,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_fulfillments,outcome_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,idempotency_key,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,commercial_fulfillments,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,fulfilled_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_fulfillments,fulfilled_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,reversed_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_fulfillments,reversed_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_fulfillments,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_FULFILLMENTS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_fulfillments,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,commercial_entitlements,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,user_id,PHYSICAL_CORROBORATION,v2.2,FK→users.id,Exact logical attribute ↔ physical column.,commercial_entitlements,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,organization_id,PHYSICAL_CORROBORATION,v2.2,FK→organizations.id,Exact logical attribute ↔ physical column.,commercial_entitlements,organization_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,entitlement_type,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_entitlements,entitlement_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,source_order_id,PHYSICAL_CORROBORATION,v2.2,FK→commercial_orders.id,Exact logical attribute ↔ physical column.,commercial_entitlements,source_order_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,source_payment_transaction_id,PHYSICAL_CORROBORATION,v2.2,FK→payment_transactions.id,Exact logical attribute ↔ physical column.,commercial_entitlements,source_payment_transaction_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,source_fulfillment_id,PHYSICAL_CORROBORATION,v2.2,FK→commercial_fulfillments.id,Exact logical attribute ↔ physical column.,commercial_entitlements,source_fulfillment_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,capacity_value,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_entitlements,capacity_value,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,lifecycle_status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_entitlements,lifecycle_status,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,starts_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_entitlements,starts_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,ends_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,commercial_entitlements,ends_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,historical_source,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_entitlements,historical_source,NO,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_entitlements,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
COMMERCIAL_ENTITLEMENTS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,commercial_entitlements,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,quota_capacities,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,entitlement_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→commercial_entitlements.id,Exact logical attribute ↔ physical column.,quota_capacities,entitlement_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,capacity_type,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_capacities,capacity_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,granted_quantity,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_capacities,granted_quantity,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,remaining_projection,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,quota_capacities,remaining_projection,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,valid_from,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,quota_capacities,valid_from,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,valid_to,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,quota_capacities,valid_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,configuration,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_capacities,configuration,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_capacities,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_capacities,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_CAPACITIES,daily_refresh_allowance,LOGICAL_AUGMENTATION,v2.2,Configurable commercial daily Refresh allowance | M14 semantic entitlement/configuration; exact physical realization downstream,No exact physical column; quota configuration is corroborating infrastructure only.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
OPERATIONAL_QUOTA_POOLS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,operational_quota_pools,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,quota_capacity_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→quota_capacities.id,Exact logical attribute ↔ physical column.,operational_quota_pools,quota_capacity_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,user_id,PHYSICAL_CORROBORATION,v2.2,FK→users.id,Exact logical attribute ↔ physical column.,operational_quota_pools,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,organization_id,PHYSICAL_CORROBORATION,v2.2,FK→organizations.id,Exact logical attribute ↔ physical column.,operational_quota_pools,organization_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,pool_status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,operational_quota_pools,pool_status,YES,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,operational_quantity,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,operational_quota_pools,operational_quantity,NO,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,operational_quota_pools,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
OPERATIONAL_QUOTA_POOLS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,operational_quota_pools,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,quota_allocations,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,operational_quota_pool_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→operational_quota_pools.id,Exact logical attribute ↔ physical column.,quota_allocations,operational_quota_pool_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,beneficiary_user_id,PHYSICAL_CORROBORATION,v2.2,FK→users.id,Exact logical attribute ↔ physical column.,quota_allocations,beneficiary_user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,beneficiary_organization_id,PHYSICAL_CORROBORATION,v2.2,FK→organizations.id,Exact logical attribute ↔ physical column.,quota_allocations,beneficiary_organization_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,allocated_quantity,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_allocations,allocated_quantity,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_allocations,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,effective_from,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,quota_allocations,effective_from,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,effective_to,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,quota_allocations,effective_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_allocations,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_ALLOCATIONS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_allocations,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,quota_usage,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,quota_allocation_id,PHYSICAL_CORROBORATION,v2.2,FK→quota_allocations.id,Exact logical attribute ↔ physical column.,quota_usage,quota_allocation_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,operational_quota_pool_id,PHYSICAL_CORROBORATION,v2.2,NOT NULL; FK→operational_quota_pools.id,Exact logical attribute ↔ physical column.,quota_usage,operational_quota_pool_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,consuming_resource_type,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_usage,consuming_resource_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,consuming_resource_reference,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_usage,consuming_resource_reference,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,consumed_quantity,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_usage,consumed_quantity,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,usage_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_usage,usage_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,idempotency_key,PHYSICAL_CORROBORATION,v2.2,UNIQUE,Exact logical attribute ↔ physical column.,quota_usage,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUOTA_USAGE,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,quota_usage,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,reconciliation_cases,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,case_number,PHYSICAL_CORROBORATION,v1.1,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,reconciliation_cases,case_number,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,payment_transaction_id,PHYSICAL_CORROBORATION,v1.1,FK→payment_transactions.id,Exact logical attribute ↔ physical column.,reconciliation_cases,payment_transaction_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,commercial_order_id,PHYSICAL_CORROBORATION,v1.1,FK→commercial_orders.id,Exact logical attribute ↔ physical column.,reconciliation_cases,commercial_order_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,fulfillment_id,PHYSICAL_CORROBORATION,v1.1,FK→commercial_fulfillments.id,Exact logical attribute ↔ physical column.,reconciliation_cases,fulfillment_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,entitlement_id,PHYSICAL_CORROBORATION,v1.1,FK→commercial_entitlements.id,Exact logical attribute ↔ physical column.,reconciliation_cases,entitlement_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,mismatch_category,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,mismatch_category,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,evidence,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,evidence,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
